Date,Radial Distance from Sun,Electronic Box Temperature,SWA temperature,OBS Temperature,IBS Temperature,OBS minus IBS Temp.,dutycycle,Search Coil Magnetometer's Temperature,Solar Array's Angle,HGA azimuth,HGA elevation,2.5V-ELB,3.3V-ELB,1.5V-ELB
2022-05-30,0.9204396286530697,3.25660558771074,-6.733847353618385,-52.7565506700234,-42.5466072225946,-10.209943447428799,19.47222222222222,-109.00961469461203,0.0727600518806639,-171.8449558459032,-90.11327422147313,2.5143192432501413,3.267955085571146,1.5030525030509998
2022-05-31,0.9257937731269665,3.20883752673482,-6.9356960757846196,-52.7513013417728,-42.4941139400886,-10.257187401684199,19.583333333333332,-109.1223518631693,0.0727600518806639,-171.78191749616954,-90.1400920203352,2.5142950349032076,3.267786206278031,1.5030525030509998
2022-06-01,0.9309852573274022,3.25660558771074,-6.97494443842805,-52.7303040287704,-42.404875359828296,-10.325428668942102,19.555555555555554,-109.1804031730341,0.0727600518806639,-174.1534752306139,-83.84832484190164,2.514249600162579,3.2673471025551026,1.5030525030509996
2022-06-02,0.9360148832166976,3.58536224266268,-7.496386970690709,-52.7408026852716,-42.3471327490716,-10.393669936200006,20.0,-109.88103238253437,0.0727600518806639,-174.14386219341515,-83.65133053542641,2.5145781941873304,3.267625219078262,1.5030525030509998
2022-06-03,0.9408834309250321,3.69494779431331,-7.457138608047275,-52.7198053722692,-42.2893901383149,-10.4304152339543,20.0,-110.33808025629895,0.0727600518806639,-171.64456264413244,-90.05415404270478,2.5153158669262545,3.2680570325698937,1.5030525030509998
2022-06-04,0.9455916581306361,3.66403904897596,-7.53563533333414,-52.9822717847995,-42.515111253091,-10.467160531708501,20.0,-110.570290941472,0.0727600518806639,-171.50621215610073,-90.24228633051302,2.51516169206191,3.268006718194458,1.503052503051
2022-06-05,0.9501402997420766,3.63172536066871,-7.4683524259454,-53.1292529758165,-42.6200978181031,-10.509155157713401,20.0,-110.69135460653803,0.0727600518806639,-171.47930671479898,-90.21790001994131,,,
2022-06-06,0.9545300673929119,2.323723455710385,-7.13193788900173,-53.1922449148237,-42.6515937876067,-10.540651127217004,20.0,-111.2853077270194,0.0545782406347683,-171.3365463410886,-90.29385340862572,2.5128829463493467,3.2666964644851784,1.5030525030509996
2022-06-07,0.9587616491741038,1.841828017041525,-7.445924790149149,-85.73063480886964,-74.0119595788952,-11.718675229974437,20.0,-111.13272971578193,0.0545782406347683,-171.28554574552504,-90.30925143428054,2.5107549881149103,3.265602918606386,1.5030525030509996
2022-06-08,0.9628357093151495,3.34933182372282,-7.524421515436015,-86.11197551416075,-73.8547577416686,-12.25721777249214,7.25,-112.13492622231615,0.0727600518806639,-171.171002878945,-90.307850582295,,,
2022-06-09,0.9667528882268797,3.41676908627706,-7.50199387963977,-86.11686449756189,-73.6722007694055,-12.444663728156385,7.305555555555555,-112.35765591963971,0.018214618142963,-171.0664586196317,-90.36816561939462,2.513713520276807,3.267947201714987,1.5030525030509998
2022-06-10,0.9705138021884483,3.41676908627706,-7.496386970690709,-86.11197551416075,-73.6164194723251,-12.495556041835641,7.388888888888888,-112.45911501477015,-0.0181490043488282,-170.96991196880813,-90.39133132242827,2.5137394287714776,3.2677639500763505,1.5030525030509996
2022-06-11,0.9741190432500234,3.39007516984934,-7.496386970690709,-86.11197551416075,-73.5707802292593,-12.541195284901448,7.472222222222222,-112.53528421468388,-0.0181490043488282,-170.86760178719967,-90.41767705249933,2.5137757395796774,3.2678421065485153,1.5030525030509996
2022-06-12,0.977569179199109,3.48139646289155,-7.53563533333414,-86.1070865307596,-73.5707802292593,-12.536306301500304,7.472222222222222,-112.60416704943789,0.018214618142963,-170.78068533971157,-90.43792022056338,2.513719255652226,3.267834316218145,1.5030525030509998
2022-06-13,0.9808647534648269,3.55445349732531,-7.50199387963977,-86.10219754735846,-73.5048568781643,-12.597340669194153,7.5,-112.68491609471715,-0.0181490043488282,-170.753522406342,-90.41342233009561,2.514041514039,3.267975722570994,1.5030525030509998
2022-06-14,0.9840062852299768,3.41676908627706,-7.50199387963977,-86.10219754735846,-73.4642886621058,-12.637908885252656,7.555555555555555,-112.74104506758525,0.018214618142963,-170.54922571995994,-90.48846591347373,2.513870161873783,3.2676149401576846,1.5030525030509996
2022-06-15,0.9869942694348184,3.36900102530115,-7.47956624384352,-86.0973085639573,-73.4440045540766,-12.6533040098807,7.583333333333332,-112.79566013199775,-0.0181490043488282,-170.43572750800598,-90.51435244935718,2.513753398028618,3.267301821169264,1.5030525030509996
2022-06-16,0.9898291766906765,3.3437120518433,-7.55806296913039,-86.07775263035255,-73.4085073650254,-12.669245265327149,7.555555555555555,-112.84329923694087,-0.0181490043488282,-170.318487077999,-90.53891719262592,2.513722747115067,3.2676273603362698,1.503052503051
2022-06-17,0.9925114533780061,3.30999342056618,-7.44592479014915,-86.0777526303526,-73.38315222998885,-12.694600400363754,7.666666666666666,-112.88977840482987,-0.0181490043488282,-170.20324650305196,-90.5619584411601,2.5136321912331017,3.2675069686449283,1.5030525030509994
2022-06-18,0.9950415216975689,3.2664401884999,-7.445924790149149,-86.0777526303526,-73.3577970949523,-12.719955535400302,7.666666666666666,-112.93257082442831,0.018214618142963,-170.0810321846024,-90.58579791510448,2.513553521485859,3.2673095216391004,1.503052503051
2022-06-19,0.9974197797292922,3.17792878139745,-7.51320769753789,-86.06308568014904,-73.32229990590115,-12.740785774247897,7.666666666666666,-112.96654118755531,0.018214618142963,-170.07495108026774,-90.58697379554746,2.513375288220645,3.267259335207386,1.503052503051
2022-06-20,0.9996466014660936,3.26784513146978,-7.58049060492658,-86.0679746635502,-73.3070868248792,-12.760887838670996,7.94974165739283,-113.00120155747113,0.018214618142963,-169.84766283201512,-90.63115943438302,2.5135387488303533,3.2676838642008943,1.5030525030509998
2022-06-21,1.001722336849835,3.27065501740954,-7.496386970690709,-86.0581966967479,-73.27158963582805,-12.786607060919849,7.722222222222222,-113.04675740571147,-0.0181490043488282,-169.73020782528545,-90.65179742361778,2.513533582774226,3.2676493006573044,1.503052503051
2022-06-22,1.0036473121275151,3.23412650019266,-7.51320769753789,-86.0484187299456,-73.2665186088207,-12.781900121124892,7.749999999999999,-113.07995907034656,0.018214618142963,-169.5982259743973,-90.67557681607968,2.5134788571804823,3.267640815626981,1.5030525030509998
2022-06-23,1.0054218295837143,3.20602764079506,-7.518814606486956,-86.0581966967479,-73.25130552779879,-12.806891168949107,7.777777777777777,-113.1098505937842,0.018214618142963,-169.569917201326,-90.6511733393701,2.5134040213876196,3.267427813952324,1.5030525030509996
2022-06-24,1.0070461677266662,3.19197821109626,-7.51320769753789,-86.04352974654441,-73.2158083387476,-12.827721407796801,7.749999999999999,-113.13559792896633,-0.0181490043488282,-169.34436454474678,-90.72136319727008,2.5133520032706116,3.267331493445667,1.503052503051
2022-06-25,1.0085205813634919,3.18073866733722,-7.53002842438508,-86.0679746635502,-73.22595039276226,-12.842024270787945,7.777777777777777,-113.15909618431998,0.018214618142963,-169.209734817094,-90.74344314208446,2.5133347131556256,3.267265237538603,1.5030525030509998
2022-06-26,1.0098453016675044,3.19478809703602,-7.50199387963977,-86.0386407631432,-73.1853821767038,-12.85325858643941,7.777777777777777,-113.17368525178044,0.018214618142963,-169.07941379004276,-90.76657451284242,2.5133074173305747,3.2672404090107703,1.503052503051
2022-06-27,1.0110205362310603,3.08660748835525,-7.485173152792585,-86.0679746635502,-73.2158083387476,-12.852166324802596,7.777777777777777,-113.18842679922912,0.018214618142963,-168.94460381794326,-90.7877403608161,2.513323655053425,3.267070604775124,1.5030525030509998
2022-06-28,1.0120464690230715,2.98966642343353,-7.485173152792585,-86.1070865307596,-73.2360924467769,-12.870994083982708,7.777777777777777,-113.22123177958773,0.018214618142963,-168.80850638550353,-90.81002629928474,2.5129961731878345,3.266717101665291,1.5030525030509998
2022-06-29,1.0129232608089052,2.96437744997569,-7.457138608047275,-86.1315314477654,-73.2563765548061,-12.875154892959301,7.777777777777777,-113.24043881241059,0.018214618142963,-168.67271365201157,-90.83234227849465,2.5130375477613445,3.266646472352446,1.5030525030509998
2022-06-30,1.0136510488229316,2.94189836245761,-7.50760078858883,-86.1559763647712,-73.2766606628354,-12.879315701935809,7.777777777777777,-113.2574022111188,-0.0181490043488282,-168.53609265236793,-90.85398877832822,2.51294505432447,3.2670166808327,1.5030525030509996
2022-07-01,1.0142299469281282,2.94470824839737,-7.50760078858883,-86.1559763647712,-73.27158963582805,-12.884386728943156,7.777777777777777,-113.25932999382916,-0.0181490043488282,-168.39660490770277,-90.87461389295947,2.5130326267867273,3.266813531360529,1.5030525030509998
2022-07-02,1.01466004565796,3.07958277350586,-7.50199387963977,-86.1755322983759,-73.27158963582805,-12.903942662547848,7.777777777777777,-113.27076054724459,0.018214618142963,-168.25603998788753,-90.89521325838399,2.513059231899011,3.2669059627089565,1.5030525030509996
2022-07-03,1.0149414122464344,3.13016072042154,-7.49078006174165,-86.1853102651783,-73.2766606628354,-12.908649602342905,7.777777777777777,-113.27736619817021,-0.0181490043488282,-168.13754213828338,-90.91514314443215,2.5132397824680384,3.267073497839461,1.5030525030510002
2022-07-04,1.015074090649055,0.53944588396271,-6.834771714701505,-53.601692518371,-42.2683928253125,-11.3332996930585,48.88888888888889,-113.39369209216828,-0.0181490043488282,-168.03366983813044,-90.9285284404236,2.512812092119924,3.265698687370298,1.5030525030509998
2022-07-05,1.0150581014827988,1.01010177887253,-7.389855700658529,-86.41998146843434,-74.1843744971437,-12.23560697129065,7.749999999999999,-114.1710949758218,-0.0181490043488282,-167.88111866255832,-90.95304168527878,2.5097910354935276,3.2648858497729174,1.5030525030509996
2022-07-06,1.0148934422092346,2.99950102422269,-7.56927678702846,-86.0973085639573,-73.499785851157,-12.597522712800298,7.777777777777777,-115.05560415989,-0.0181490043488282,-167.74184120308166,-90.97142232738568,2.512911782730242,3.267110411608423,1.5030525030509996
2022-07-07,1.014580087054459,3.2453660439517,-7.52442151543602,-86.1950882319806,-73.40343633801811,-12.791651893962495,7.805555555555555,-113.53695248697252,-0.0181490043488282,-167.59799325940207,-90.99169982772551,2.5134419114092967,3.2673747647463656,1.5030525030509996
2022-07-08,1.0141179869334047,3.26503524553002,-7.50760078858883,-86.1755322983759,-73.2563765548061,-12.919155743569803,7.777777777777777,-113.27554188402334,0.018214618142963,-167.45425689561807,-91.01279701114774,2.513517617341516,3.2675162111666993,1.5030525030509996
2022-07-09,1.0135070694802752,3.25098581583122,-7.496386970690709,-86.1461983979689,-73.2360924467769,-12.910105951192008,7.777777777777777,-113.25402042280487,0.018214618142963,-167.30834901539552,-91.03318609138347,2.5135273406636767,3.267536123423459,1.5030525030509996
2022-07-10,1.0127472390276928,3.23974627207218,-7.558062969130365,-86.14130941456776,-73.2360924467769,-12.905216967790864,7.777777777777777,-113.24573749200705,-0.0181490043488282,-167.16260850501655,-91.05210317529838,2.513464599464872,3.2674546772703508,1.5030525030509996
2022-07-11,1.0118383765745034,3.25660558771074,-7.4739593348944595,-86.1070865307596,-73.2259503927623,-12.881136137997302,7.777777777777777,-113.21872130549322,-0.0181490043488282,-166.995511507398,-91.0468528168991,,,
2022-07-12,1.0107803251579435,3.32685273620474,-7.53002842438508,-86.0924195805561,-73.205666284733,-12.886753295823098,7.777777777777777,-113.22221745379836,0.018214618142963,-166.80694758635977,-91.1003528972708,2.5135858996944975,3.2674591869003633,1.5030525030509996
2022-07-13,1.009572947869833,3.3437120518433,-7.558062969130365,-86.0777526303526,-73.205666284733,-12.872086345619607,7.777777777777777,-113.21006806615229,-0.0181490043488282,-166.72232281827533,-91.11164821597856,2.5136655805550374,3.2674203265010817,1.5030525030509996
2022-07-14,1.0082160411699743,3.32404285026498,-7.5412422422832055,-86.0484187299456,-73.1853821767038,-12.863036553241798,7.777777777777777,-113.18968475913331,0.018214618142963,-166.57744490632422,-91.13107599249452,,,
2022-07-15,1.0067093923037806,3.30718353462643,-7.49078006174165,-86.0581966967479,-73.2158083387476,-12.842388358000292,7.777777777777777,-113.16801081792686,0.018214618142963,-166.42618548262502,-91.15162385950555,2.5135999222773364,3.267504697429097,1.503052503051
2022-07-16,1.0050527649248335,3.29032421898786,-7.4739593348944595,-86.0581966967479,-73.25130552779879,-12.806891168949107,7.777777777777777,-113.14351599693485,-0.0181490043488282,-166.259255854851,-91.14469980266551,2.5134654935294254,3.2660687411485316,1.503052503051
2022-07-17,1.0032458990416273,3.26222535959026,-7.53002842438508,-86.0484187299456,-73.2462345007915,-12.802184229154093,7.777777777777777,-113.11504035910323,0.018214618142963,-166.06667505755448,-91.19547475865284,2.5134419690249197,3.267477052130581,1.503052503051
2022-07-18,1.0012885109477812,3.40833942845779,-7.52442151543602,-86.0484187299456,-73.25130552779879,-12.797113202146804,7.749999999999999,-113.07536833355336,-0.0181490043488282,-165.9137076031395,-91.21490682670336,2.5136950001979192,3.2676446374275594,1.5030525030509996
2022-07-19,0.9991802930887425,3.3788356260903,-7.53563533333414,-86.06308568014904,-73.2817316898427,-12.781353990306343,7.722222222222222,-113.04199699895213,0.018214618142963,-165.81774278925198,-91.1989447982834,,,
2022-07-20,0.9969209141321957,3.36057136748187,-7.50199387963977,-86.05330771334675,-73.3020157978719,-12.751291915474852,7.694444444444444,-113.0080211901107,-0.0181490043488282,-165.61072527002102,-91.25340189084042,2.5135671367140175,3.2676454944255378,1.503052503051
2022-07-21,0.9945100188330082,3.37181091124091,-7.518814606486956,-86.0581966967479,-73.3273709329085,-12.730825763839405,7.694444444444444,-112.96957445018143,0.018214618142963,-165.518365345083,-91.2346503650192,2.513579422416688,3.268110955952992,1.5030525030510002
2022-07-22,0.991947227908165,3.36057136748187,-7.53002842438508,-86.0777526303526,-73.3577970949523,-12.719955535400302,7.694444444444444,-112.92626468776572,-0.0181490043488282,-165.35473953081132,-91.28442110194212,2.51344558167573,3.266933538742352,1.503052503051
2022-07-23,0.9892321379808897,3.36619113936138,-7.518814606486956,-86.06797466355025,-73.3882232569962,-12.679751406554047,7.583333333333332,-112.87988898844004,0.018214618142963,-165.20546279603496,-91.30196060329419,2.5135156214697756,3.2673892330191374,1.503052503051
2022-07-24,0.9863643215368632,3.38867022687946,-7.485173152792585,-86.07775263035255,-73.4440045540766,-12.63374807627595,7.555555555555555,-112.83899167726894,-0.0181490043488282,-165.0479463150889,-91.31963314221467,2.5136792349342065,3.2677772659775908,1.5030525030509998
2022-07-25,0.9833433268588764,3.39709988469875,-7.50760078858883,-86.08753059715495,-73.4693596891131,-12.618170908041847,7.527777777777777,-112.78246516728835,-0.0181490043488282,-164.91211495778617,-91.33614267529552,2.513674484172344,3.2682299859264936,1.503052503051
2022-07-26,0.9801686781756828,3.4940409496204703,-7.485173152792585,-86.0924195805561,-73.49978585115696,-12.59263372939914,7.527777777777777,-112.73582262798297,-0.0181490043488282,-164.76144776584385,-91.35379375654367,2.513833564463962,3.2680277996701013,1.503052503051
2022-07-27,0.976839874653023,3.50949532228915,-7.53563533333414,-86.10219754735846,-73.5302120132008,-12.571985534157662,7.527777777777777,-112.67360534700717,-0.0181490043488282,-164.62611851807426,-91.36929907056,2.513816032977282,3.2675549769593752,1.503052503051
2022-07-28,0.9733563922970985,3.51230520822891,-7.518814606486956,-86.1070865307596,-73.5758512562666,-12.531235274493,7.444444444444444,-112.6091444319159,0.018214618142963,-164.47244725200719,-91.38692440260137,2.5137857031917705,3.267055197086719,1.503052503051
2022-07-29,0.9697176817888492,3.51792498010843,-7.50760078858883,-86.1070865307596,-73.59613536429585,-12.510951166463755,7.416666666666667,-112.54536423105911,-0.0181490043488282,-164.34189448209483,-91.40159286739741,2.5137869620123845,3.26710695681877,1.5030525030509998
2022-07-30,0.9659231701070798,3.50106566446987,-7.52442151543602,-86.5422060534635,-74.10830909203409,-12.433896961429411,7.361111111111111,-112.47700963055013,-0.0181490043488282,-164.1816528767647,-91.42036833067493,2.5138459002702365,3.2674130780903226,1.5030525030509998
2022-07-31,0.9619722597512902,3.50106566446987,-7.5524560601813295,-86.1070865307596,-73.70769795845665,-12.399388572302954,7.361111111111111,-112.4063297102187,0.018214618142963,-164.04741367874854,-91.43439735683586,2.51391572632932,3.2682871565389213,1.5030525030509998
2022-08-01,0.9578643330095179,3.61627098800003,-7.485173152792585,-86.1168644975619,-73.7584082285297,-12.358456269032203,7.277777777777777,-112.32406131076961,-0.0181490043488282,-163.91486534531077,-91.44947351740592,2.5140427625065063,3.2691596065796498,1.5030525030509996
2022-08-02,0.9535987359562806,3.6471797333374,-7.47956624384352,-86.5666509704693,-74.2502978482387,-12.316353122230595,7.194444444444444,-112.24264652032136,0.018214618142963,-163.76945528308548,-91.4649359160777,2.5140461326818584,3.267812425993477,1.503052503051
2022-08-03,0.9491748029274124,3.64155996145787,-7.54684915123227,-86.498205202853,-74.1995875781656,-12.298617624687395,7.194444444444444,-112.18666162691822,-0.0181490043488282,-163.63040956646995,-91.48187031107042,2.513999992960015,3.268052344706137,1.503052503051
2022-08-04,0.9445918403884069,3.68370825055428,-7.51320769753789,-86.0288627963409,-73.7837633635663,-12.245099432774609,7.222222222222222,-112.07211535852814,-0.0181490043488282,-163.5062640575121,-91.49501528113197,2.5139877009152785,3.266974947822744,1.5030525030509998
2022-08-05,0.9398491312761019,3.6893280224338,-7.4683524259454,-86.468871302446,-74.2857950372899,-12.183076265156103,7.111111111111111,-111.9817056168419,-0.0181490043488282,-163.3722866430984,-91.50839628558896,2.514040891714219,3.267887170024575,1.5030525030509996
2022-08-06,0.9349459353208823,3.69213790837356,-7.5524560601813295,-86.4884272360507,-74.3618604423995,-12.126566793651193,7.055555555555555,-111.88814280682439,-0.0181490043488282,-163.23687585617267,-91.52530063984042,,,
2022-08-07,0.9298814894344993,3.69494779431331,-7.513207697537895,-86.4835382526495,-74.4074996854653,-12.076038567184199,7.0,-111.7889872486614,-0.0181490043488282,-163.103108726948,-91.53961719881053,,,
2022-08-08,0.9246550081834114,3.07958277350585,-7.50199387963977,-86.49331621945186,-74.4937071445896,-11.99960907486225,6.916666666666667,-111.66717752079504,-0.0181490043488282,-162.9854520180985,-91.55118717572395,2.513982925925282,3.2678143704144715,1.5030525030509994
2022-08-09,0.9192656842053828,3.70759228104224,-7.53002842438508,-86.49331621945186,-74.54948844167001,-11.943827777781848,6.833333333333333,-111.56526098569941,-0.0181490043488282,-162.86201461232667,-91.56586851512336,2.5134423473585494,3.266105361435763,1.5030525030509996
2022-08-10,0.9137126892643495,3.58817212860243,-7.025406618969555,-86.83554505753361,-74.9754547102839,-11.86009034724971,6.805555555555556,-111.03470686610407,0.018214618142963,-162.73741420071445,-91.58063139367755,2.5140945889669046,3.268168714911009,1.503052503051
2022-08-11,0.9079951748990995,3.37462079718066,-6.74506117151651,-86.8208781073301,-74.9957388183132,-11.825139289016903,6.416666666666667,-110.34291605021645,0.018214618142963,-162.61613543677817,-91.59254898488251,2.513557454049531,3.26826689538882,1.5030525030510002
2022-08-12,0.90211227322973,3.49544589259035,-6.91326843998837,-86.02397381293974,-74.52413330663344,-11.499840506306299,6.972222222222222,-110.95963770039245,0.018214618142963,-162.5018046671372,-91.60589994859836,2.513373763962267,3.267910182800532,1.5030525030510002
2022-08-13,0.8960630980156398,3.8227976045723997,-7.518814606486956,-86.10219754735846,-74.5444174146627,-11.557780132695754,7.722222222222222,-113.23925709250085,29.8000214389258,-162.38614352181335,-91.61895479643607,2.5140557765099154,3.2683027057880305,1.5030525030509998
2022-08-14,0.8898467457022282,4.01246490550621,-7.513207697537895,-86.04352974654441,-74.4227127664873,-11.620816980057114,7.749999999999999,-113.7996591698231,29.8000214389258,-162.28400071004882,-91.63149895167268,2.51426903482355,3.268166846412915,1.503052503051
2022-08-15,0.8834622979954084,4.0363489359941696,-7.535635333334145,-86.0581966967479,-74.49370714458959,-11.564489552158307,7.777777777777777,-113.79981164981166,29.8000214389258,-162.18103392366805,-91.64269127355337,2.514318551999497,3.2684662510095914,1.503052503051
2022-08-16,0.8769088230414763,4.15857897437374,-7.49078006174165,-86.0484187299456,-74.54948844167001,-11.498930288275588,7.694444444444444,-113.7265559068188,29.8000214389258,-162.08322556171169,-91.65384926315828,2.5144721627876914,3.269075810356945,1.503052503051
2022-08-17,0.8701853777532995,4.21477669316894,-7.468352425945395,-86.0875305971549,-74.6864061708673,-11.401124426287595,7.611111111111111,-113.62457402315677,29.8000214389258,-161.98203547059842,-91.66718306073625,2.5145260615995206,3.268869871336162,1.503052503051
2022-08-18,0.8632910099149669,4.27940406978342,-7.558062969130365,-86.08753059715495,-74.7675426029843,-11.319987994170646,7.555555555555555,-113.51122693464592,29.8000214389258,-161.9021785973021,-91.67588629262804,2.514568477573123,3.268171499671811,1.503052503051
2022-08-19,0.8562247610517821,4.33560178857862,-7.513207697537895,-86.0973085639573,-74.89431827816699,-11.202990285790307,7.5,-113.39125785806802,29.8000214389258,-161.82002575306896,-91.68815149812454,2.514684196821729,3.2688388191896025,1.503052503051
2022-08-20,0.8489856696296418,4.39741927925335,-7.496386970690709,-86.5422060534635,-75.41156303291251,-11.130643020550991,7.388888888888888,-113.26278257642352,29.8000214389258,-161.74416000682436,-91.69800056971818,2.5148483687963727,3.2696278626014483,1.503052503051
2022-08-21,0.8415727747225492,4.46204665586783,-7.518814606486956,-86.12175348096305,-75.1275855205032,-10.994167960459848,7.277777777777777,-113.13044628364453,29.8000214389258,-161.67565424218446,-91.70828737782699,2.514901523594661,3.2686878339019567,1.5030525030510002
2022-08-22,0.833985120214135,4.01808467738573,-7.52442151543602,-86.4884272360507,-75.6245461672195,-10.86388106883119,7.194444444444444,-112.97563008400606,29.8000214389258,-157.6321146807847,-91.67709650534681,2.5145802578552674,3.2682886386557413,1.5030525030509998
2022-08-23,0.8262217595134502,4.40584893707263,-7.513207697537895,-86.4639823190448,-75.8679554635703,-10.596026855474506,7.0,-112.74717694140394,29.8000214389258,-157.53353384262465,-91.6852976277064,2.51466198010569,3.2689732506633455,1.503052503051
2022-08-24,0.8182817657414247,4.6615485575908,-7.518814606486956,-86.23420009918995,-75.65497232926336,-10.57922776992659,7.0,-112.68573295179769,29.8000214389258,-161.5108636103223,-91.73732819154114,2.5153678156852757,3.2693417439689787,1.5030525030510002
2022-08-25,0.8101642241698631,4.75146490766312,-7.485173152792585,-86.498205202853,-75.99473113875305,-10.503474064099947,6.888888888888889,-112.53661296886827,29.8000214389258,-161.47836811136565,-91.74525465569508,2.5155341781530214,3.2686415077159094,1.5030525030510002
2022-08-26,0.8018682527406937,4.82452194209689,-7.53563533333414,-86.5079831696553,-76.1671460570016,-10.340837112653702,6.805555555555556,-112.36459077610891,29.8000214389258,-161.44978220030492,-91.75432266801633,2.5157531042494683,3.2698371663984975,1.503052503051
2022-08-27,0.7933930051810217,4.91162840622945,-7.4683524259454,-86.8599899745394,-76.6742487577325,-10.185741216806903,6.777777777777778,-112.17692089370809,29.8000214389258,-161.43651706727778,-91.7619143924822,2.515949421776502,3.2697939827951976,1.503052503051
2022-08-28,0.784737679176649,4.45361699804855,-7.47956624384352,-86.4590933356436,-76.4308394613817,-10.028253874261907,7.471100497482085,-111.97715651832625,29.8000214389258,-161.431392975129,-91.77197374926448,2.5160789767777905,3.2690435096690194,1.5030525030510002
2022-08-29,0.7759015246014953,4.78518353894025,-7.51320769753789,-86.4786492692483,-76.6641067037179,-9.814542565530388,6.5,-111.75877482857159,29.8000214389258,-161.413255138736,-91.75289606682401,2.5146424438560815,3.268896371505929,1.5030525030509996
2022-08-30,0.7668838503130053,5.1860776697343,-7.49078006174165,-86.7622103065161,-77.1103570803611,-9.651853226154998,6.416666666666667,-111.56712182428379,29.8000214389258,-161.46001321846575,-91.78693403840398,2.5164084260791957,3.268915937074103,1.503052503051
2022-08-31,0.7576840254872557,5.32684220804173,-7.49078006174165,-86.4199814684343,-76.9075160000687,-9.512465468365605,6.666666666666667,-111.4714833080566,29.8000214389258,-161.49789459317464,-91.79185213689912,2.516632351844282,3.270023179726456,1.503052503051
2022-09-01,0.7483014636729846,4.79361319675952,-7.47956624384352,-86.1461983979689,-74.2604399022534,-11.885758495715507,8.333333333333332,-114.49596420186788,55.890920576791,-161.5428827489547,-91.79744400630497,2.515975227699485,3.269585229935435,1.5030525030509996
2022-09-02,0.7387355389317865,4.53791357624135,-7.58049060492658,-85.7257458254685,-72.5870009898413,-13.138744835627193,8.583333333333332,-115.55449382774498,55.890920576791,-161.75012523972853,-91.388495104215,2.5154587169329945,3.269154063102974,1.5030525030509996
2022-09-03,0.7289851452992541,4.72617593420528,-7.49078006174165,-86.1559763647712,-72.6072850978706,-13.548691266900605,8.472222222222221,-115.1515113551256,55.890920576791,-168.98077535018498,-75.125774941678,2.5156003518867376,3.2693416846055907,1.5030525030509996
2022-09-04,0.7190389073632422,3.41114931439755,-7.52442151543602,-86.3906475680273,-73.073819582543,-13.31682798548431,8.249999999999998,-113.64701392744402,55.8545569542992,-170.27176085076155,-74.47560499068301,2.513992552669954,3.2681153454719065,1.5030525030509996
2022-09-05,0.7092641309222472,4.79923296863904,-7.51881460648696,-86.14130941456776,-72.9115467183091,-13.22976269625866,7.916666666666666,-114.36013748713947,55.8545569542992,-170.34773817690154,-74.5252408782872,2.515560595422003,3.269051268400016,1.503052503051
2022-09-06,0.6993412115049764,4.95658658126561,-7.57488369597752,-86.10219754735846,-72.26752628838085,-13.834671258977608,8.222222222222221,-114.73879430973122,59.9091008621347,-170.47019711281598,-74.62534950271578,2.5164680097856316,3.2697661529890096,1.503052503051
2022-09-07,0.6892025044246345,4.91724817810897,-7.55806296913036,-86.11197551416075,-71.9784777489642,-14.133497765196552,8.222222222222221,-114.80186112207123,59.9091008621347,-170.56954613564454,-74.71827409845264,2.51627554928178,3.2697501834290397,1.5030525030509998
2022-09-08,0.6788463776099674,4.98328049769333,-7.50760078858883,-86.10219754735846,-71.9835487759715,-14.118648771386958,8.333333333333332,-114.90199146301705,59.9091008621347,-162.4468773175401,-89.87191403171487,2.516212789343934,3.2690945869277064,1.5030525030509998
2022-09-09,0.6682721748928268,5.160066831134005,-7.50199387963977,-86.09730856395726,-72.18131882925661,-13.915989734700645,8.333333333333332,-115.07022045591988,59.9091008621347,-162.4507654477634,-90.21354592421147,2.516615274106472,3.2696245072928685,1.503052503051
2022-09-10,0.6574797094309256,5.29930132011201,-7.485173152792585,-86.1168644975619,-72.30302347743199,-13.813841020129914,8.305555555555554,-114.93499248907519,59.9091008621347,-162.71830828928324,-90.1629701905598,2.516734752234094,3.2704025218862407,1.503052503051
2022-09-11,0.6464692103345797,5.45230625305489,-7.524421515436015,-85.6866339582592,-72.0951113701323,-13.591522588126892,8.166666666666666,-114.74568313777802,59.9091008621347,-162.93558009609896,-90.12839758892233,2.516825805526217,3.26967732406736,1.503052503051
2022-09-12,0.6352413581523797,5.58695059404462,-7.47956624384352,-86.1070865307596,-72.58192996283401,-13.525156567925592,8.027777777777777,-114.51373384687078,59.9091008621347,-163.26065524863486,-90.07883894893855,2.517031810987815,3.2701499882711547,1.5030525030509998
2022-09-13,0.6237973549203363,5.71241463905777,-7.53563533333414,-86.1657543315736,-72.7695579621044,-13.396196369469195,7.960673527093833,-114.26471704673027,59.9091008621347,-163.58467897522848,-90.0359150212352,2.5169943457750503,3.270725838974241,1.5030525030509998
2022-09-14,0.612139018414144,6.19591022715724,-7.4739593348944595,-86.06308568014904,-72.8101261781629,-13.25295950198614,7.777777777777777,-114.00534922844429,59.9091008621347,-164.03111872239026,-89.98463547593163,2.517975979439272,3.270798881675852,1.503052503051
2022-09-15,0.6002688979084774,6.33361466680582,-7.50760078858883,-86.0777526303526,-72.9673280153895,-13.110424614963108,7.583333333333332,-113.71151484510719,59.9091008621347,-164.36231789460646,-89.95138466690887,2.518340597157523,3.271626560164955,1.5030525030509996
